,ano,ocupacao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
5176,2013,Empresário,PARANÁ,11444380.0,1799878264.5764883,157.27180193042247
5177,2013,Outros,PARANÁ,11444380.0,5129442605.471397,448.20624668801605
5178,2013,Servidor ou empregado público,PARANÁ,11444380.0,653028009.7989261,57.061021199831366
5200,2014,Aposentado/pensionista,PARANÁ,11444380.0,250154911.49547067,21.858319235770804
5201,2014,Autônomo,PARANÁ,11444380.0,1015555736.703054,88.73837959793838
5202,2014,Empregado de empresa privada,PARANÁ,11444380.0,1041919662.1924819,91.04203654479159
5203,2014,Empregado de entidades sem fins lucrativos,PARANÁ,11444380.0,7781175.6131333895,0.6799123773531978
5204,2014,Empresário,PARANÁ,11444380.0,1890443622.8622618,165.18532440047096
5205,2014,Outros,PARANÁ,11444380.0,5290446545.128643,462.2746313149898
5206,2014,Servidor ou empregado público,PARANÁ,11444380.0,624781124.6677395,54.59283287235652
5228,2015,Aposentado/pensionista,PARANÁ,11444380.0,249667499.94207573,21.815729636911367
5229,2015,Autônomo,PARANÁ,11444380.0,1068101357.8168204,93.32977040406037
5230,2015,Empregado de empresa privada,PARANÁ,11444380.0,1024558666.4024626,89.52504778786292
5231,2015,Empregado de entidades sem fins lucrativos,PARANÁ,11444380.0,7047196.623694265,0.6157779297519189
5232,2015,Empresário,PARANÁ,11444380.0,2113002895.525954,184.63236064565788
5233,2015,Outros,PARANÁ,11444380.0,5649524855.960976,493.65058272802685
5234,2015,Servidor ou empregado público,PARANÁ,11444380.0,674747351.116107,58.95883840942952
5255,2016,Aposentado/pensionista,PARANÁ,11444380.0,322602339.5510601,28.188712673911567
5256,2016,Autônomo,PARANÁ,11444380.0,726045622.0327679,63.44123683701239
5257,2016,Empregado de empresa privada,PARANÁ,11444380.0,1124373601.7834406,98.24679028339155
5258,2016,Empregado de entidades sem fins lucrativos,PARANÁ,11444380.0,2089404.7449399868,0.18257037471142926
5259,2016,Empresário,PARANÁ,11444380.0,1766572620.2716572,154.361583613237
5260,2016,MEI,PARANÁ,11444380.0,38398976.25270571,3.3552692459273206
5261,2016,Outros,PARANÁ,11444380.0,5967418430.22733,521.4278475747336
5262,2016,Servidor ou empregado público,PARANÁ,11444380.0,641735537.6795206,56.07429477870541
5284,2017,Aposentado/pensionista,PARANÁ,11444380.0,443233558.3923165,38.729363966620866
5285,2017,Autônomo,PARANÁ,11444380.0,1097414176.3910391,95.89109907142537
5286,2017,Empregado de empresa privada,PARANÁ,11444380.0,1572304332.8336124,137.38658912353597
5287,2017,Empregado de entidades sem fins lucrativos,PARANÁ,11444380.0,10512002.409372512,0.9185296546752653
5288,2017,Empresário,PARANÁ,11444380.0,2243578046.445961,196.04190410017503
5289,2017,MEI,PARANÁ,11444380.0,67731517.50865187,5.918321264118447
5290,2017,Outros,PARANÁ,11444380.0,3191560369.923887,278.8757774491835
5291,2017,Servidor ou empregado público,PARANÁ,11444380.0,753080667.3165736,65.80353564951301
5313,2018,Aposentado/pensionista,PARANÁ,11444380.0,497132717.9533908,43.43902578849975
5314,2018,Autônomo,PARANÁ,11444380.0,1022936734.577384,89.38332479150326
5315,2018,Empregado de empresa privada,PARANÁ,11444380.0,1673493362.916808,146.2283988225494
5316,2018,Empregado de entidades sem fins lucrativos,PARANÁ,11444380.0,9872378.892596686,0.8626399064516108
5317,2018,Empresário,PARANÁ,11444380.0,2049335587.602981,179.06916649071258
5318,2018,MEI,PARANÁ,11444380.0,99063411.00741997,8.656074947478148
5319,2018,Outros,PARANÁ,11444380.0,3229090658.2926974,282.1551415011296
5320,2018,Servidor ou empregado público,PARANÁ,11444380.0,754547647.6274697,65.9317191169351
5342,2019,Aposentado/pensionista,PARANÁ,11444380.0,569105196.4720067,49.727918547969104
5343,2019,Autônomo,PARANÁ,11444380.0,1208690309.8017762,105.61431111181
5344,2019,Empregado de empresa privada,PARANÁ,11444380.0,2129800488.582389,186.1001197603006
5345,2019,Empregado de entidades sem fins lucrativos,PARANÁ,11444380.0,9198057.201984078,0.8037182618878504
5346,2019,Empresário,PARANÁ,11444380.0,2149148574.4855433,187.79073872813933
5347,2019,MEI,PARANÁ,11444380.0,133057800.39072227,11.626475212350716
5348,2019,Outros,PARANÁ,11444380.0,4047028958.3856845,353.6258808590491
5349,2019,Servidor ou empregado público,PARANÁ,11444380.0,873570872.2182627,76.33186526646814
5371,2020,Aposentado/pensionista,PARANÁ,11444380.0,610807144.0135736,53.37179856082843
5372,2020,Autônomo,PARANÁ,11444380.0,1151891164.1574087,100.65125102079874
5373,2020,Empregado de empresa privada,PARANÁ,11444380.0,2410662812.9107914,210.64162610039088
5374,2020,Empregado de entidades sem fins lucrativos,PARANÁ,11444380.0,12112130.321789447,1.0583474440545881
5375,2020,Empresário,PARANÁ,11444380.0,2063065127.8294373,180.26884180964257
5376,2020,MEI,PARANÁ,11444380.0,176771859.83391875,15.446171818300227
5377,2020,Outros,PARANÁ,11444380.0,4053557850.1539,354.1963697599958
5378,2020,Servidor ou empregado público,PARANÁ,11444380.0,923197927.5539452,80.66823432583898
5400,2021,Aposentado/pensionista,PARANÁ,11444380.0,661047899.9552649,57.76179224696007
5401,2021,Autônomo,PARANÁ,11444380.0,1051375787.2015665,91.86830454787122
5402,2021,Empregado de empresa privada,PARANÁ,11444380.0,2789229836.634859,243.72048434557914
5403,2021,Empregado de entidades sem fins lucrativos,PARANÁ,11444380.0,12246441.020350842,1.070083396422597
5404,2021,Empresário,PARANÁ,11444380.0,1916441171.6925685,167.45696767256666
5405,2021,MEI,PARANÁ,11444380.0,189870049.83426338,16.590680301970345
5406,2021,Outros,PARANÁ,11444380.0,4802962889.418999,419.6787322178221
5407,2021,Servidor ou empregado público,PARANÁ,11444380.0,1047582549.8544272,91.53685475791849
5429,2022,Aposentado/pensionista,PARANÁ,11444380.0,666300119.8961136,58.220726670742636
5430,2022,Autônomo,PARANÁ,11444380.0,1204557624.1154604,105.2532006203447
5431,2022,Empregado de empresa privada,PARANÁ,11444380.0,3790645643.098323,331.22332910112414
5432,2022,Empregado de entidades sem fins lucrativos,PARANÁ,11444380.0,14387783.052366389,1.2571920062394284
5433,2022,Empresário,PARANÁ,11444380.0,2291904547.9193025,200.2646318908759
5434,2022,MEI,PARANÁ,11444380.0,281415645.8350702,24.589855093510543
5435,2022,Outros,PARANÁ,11444380.0,5868182660.0026655,512.7567120283201
5436,2022,Servidor ou empregado público,PARANÁ,11444380.0,1334585835.4115603,116.61495296482293
5458,2012,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,1536884977.4207828,95.72521465172429
5459,2012,Autônomo,RIO DE JANEIRO,16055174.0,1380827553.219125,86.00514408745275
5460,2012,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,2036884256.7060606,126.86777836889596
5461,2012,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,18570311.47851413,1.1566558841725496
5462,2012,Empresário,RIO DE JANEIRO,16055174.0,1507352748.292149,93.88579334563107
5463,2012,MEI,RIO DE JANEIRO,16055174.0,0.0,0.0
5464,2012,Outros,RIO DE JANEIRO,16055174.0,7900583549.922446,492.0895625249808
5465,2012,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,2668460486.983674,166.20564105899282
5486,2013,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,1344973718.992974,83.77198023471898
5487,2013,Autônomo,RIO DE JANEIRO,16055174.0,1372945161.2221923,85.51418758975719
5488,2013,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,2235612982.387504,139.24564021464383
5489,2013,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,18063164.42611674,1.125068119854493
5490,2013,Empresário,RIO DE JANEIRO,16055174.0,1521533721.690248,94.76905835403889
5491,2013,MEI,RIO DE JANEIRO,16055174.0,0.0,0.0
5492,2013,Outros,RIO DE JANEIRO,16055174.0,7794914476.858458,485.5079413563788
5493,2013,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,2385664791.1595473,148.59164971737755
5515,2014,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,1216180257.8762681,75.75005153331058
5516,2014,Autônomo,RIO DE JANEIRO,16055174.0,1220160991.3355927,75.997992381496
5517,2014,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,2131940758.230076,132.78839321393068
5518,2014,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,16045689.787784737,0.9994092737820678
5519,2014,Empresário,RIO DE JANEIRO,16055174.0,1483726090.827205,92.41420185338414
5520,2014,MEI,RIO DE JANEIRO,16055174.0,856.7323500349898,5.3361760516266587e-05
5521,2014,Outros,RIO DE JANEIRO,16055174.0,7641672980.2486,475.9632614538217
5522,2014,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,2252121926.272586,140.27390337050136
5544,2015,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,1136340878.1005678,70.77723842174291
5545,2015,Autônomo,RIO DE JANEIRO,16055174.0,1331004098.7780964,82.901879405237
5546,2015,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,2131946253.8133383,132.78873550752786
5547,2015,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,17343558.975072417,1.0802473380277546
5548,2015,Empresário,RIO DE JANEIRO,16055174.0,1634799577.294049,101.82384677326132
5549,2015,MEI,RIO DE JANEIRO,16055174.0,0.0,0.0
5550,2015,Outros,RIO DE JANEIRO,16055174.0,8061070471.023275,502.08552526576636
5551,2015,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,2099540650.2378623,130.7703454498757
5573,2016,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,1351641774.13164,84.1873014974263
5574,2016,Autônomo,RIO DE JANEIRO,16055174.0,751457272.804615,46.80467946374266
5575,2016,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,1943030221.6698408,121.02205941024624
5576,2016,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,7697871.418968234,0.4794635934165668
5577,2016,Empresário,RIO DE JANEIRO,16055174.0,1710738023.8146126,106.55368940969514
5578,2016,MEI,RIO DE JANEIRO,16055174.0,90052155.32511999,5.608918055022013
5579,2016,Outros,RIO DE JANEIRO,16055174.0,8600863441.79198,535.7066477007338
5580,2016,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,2345156994.030152,146.0686127743089
5602,2017,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,1823966567.0421715,113.60615381945854
5603,2017,Autônomo,RIO DE JANEIRO,16055174.0,1278699316.2601497,79.64406466477098
5604,2017,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,2825202388.8084226,175.96834446069676
5605,2017,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,17776496.03706119,1.1072129169737548
5606,2017,Empresário,RIO DE JANEIRO,16055174.0,2211962623.3613796,137.77257246551048
5607,2017,MEI,RIO DE JANEIRO,16055174.0,162811172.94185194,10.140729271563917
5608,2017,Outros,RIO DE JANEIRO,16055174.0,4107861767.037111,255.8590624453594
5609,2017,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,2245875994.047408,139.8848741251517
5631,2018,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,1809307589.8524375,112.69311624105958
5632,2018,Autônomo,RIO DE JANEIRO,16055174.0,1133538214.988097,70.60267394100475
5633,2018,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,2682940376.0480857,167.10752409460562
5634,2018,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,15433888.200119294,0.961303079002401
5635,2018,Empresário,RIO DE JANEIRO,16055174.0,1946244138.79205,121.22223893631111
5636,2018,MEI,RIO DE JANEIRO,16055174.0,200952415.85781902,12.516364871400274
5637,2018,Outros,RIO DE JANEIRO,16055174.0,3882071574.7664604,241.79567127497094
5638,2018,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,1924328366.377295,119.85721029104356
5660,2019,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,1965550791.4046614,122.4247579879646
5661,2019,Autônomo,RIO DE JANEIRO,16055174.0,1266530197.063785,78.88610843232127
5662,2019,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,3102050238.04238,193.21187288548725
5663,2019,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,17111090.22605716,1.0657679714998518
5664,2019,Empresário,RIO DE JANEIRO,16055174.0,1939214898.0002756,120.78442114674532
5665,2019,MEI,RIO DE JANEIRO,16055174.0,252853540.38849702,15.749037686449055
5666,2019,Outros,RIO DE JANEIRO,16055174.0,4705395334.139312,293.07657046502965
5667,2019,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,2174877868.9951363,135.46274048447785
5689,2020,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,2714697434.5500884,169.0855193814834
5690,2020,Autônomo,RIO DE JANEIRO,16055174.0,1278929994.7069452,79.65843252193625
5691,2020,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,3335203153.70129,207.73385288140074
5692,2020,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,16437571.843337419,1.0238177327344704
5693,2020,Empresário,RIO DE JANEIRO,16055174.0,1983584234.8612955,123.54797493077903
5694,2020,MEI,RIO DE JANEIRO,16055174.0,323300332.93821883,20.13683146244437
5695,2020,Outros,RIO DE JANEIRO,16055174.0,4948713645.488608,308.23170433958603
5696,2020,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,2805031994.7104673,174.71202708301183
5718,2021,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,2648233683.1651926,164.94581018961193
5719,2021,Autônomo,RIO DE JANEIRO,16055174.0,1361180164.1492012,84.78140219154281
5720,2021,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,3868078305.092433,240.92409743378883
5721,2021,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,17909757.22945126,1.1155131192879792
5722,2021,Empresário,RIO DE JANEIRO,16055174.0,1970782598.8564925,122.75062225152418
5723,2021,MEI,RIO DE JANEIRO,16055174.0,352470536.2086982,21.95370390932532
5724,2021,Outros,RIO DE JANEIRO,16055174.0,6664393841.993296,415.093218048792
5725,2021,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,3044782059.665014,189.6449119557978
5747,2022,Aposentado/pensionista,RIO DE JANEIRO,16055174.0,2825994130.8605537,176.01765828639128
5748,2022,Autônomo,RIO DE JANEIRO,16055174.0,1705960669.5276995,106.25613086022608
5749,2022,Empregado de empresa privada,RIO DE JANEIRO,16055174.0,5450155961.0145,339.4641478824521
5750,2022,Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16055174.0,25420846.96275359,1.5833429748412313
5751,2022,Empresário,RIO DE JANEIRO,16055174.0,2517491020.58181,156.80247505145755
5752,2022,MEI,RIO DE JANEIRO,16055174.0,562923676.3623545,35.061823457182996
5753,2022,Outros,RIO DE JANEIRO,16055174.0,8952607914.35179,557.6151285779767
5754,2022,Servidor ou empregado público,RIO DE JANEIRO,16055174.0,3937081901.358753,245.2220014157899
5776,2012,Aposentado/pensionista,RIO GRANDE DO NORTE,3302729.0,164716269.6938604,49.87277784337147
5777,2012,Autônomo,RIO GRANDE DO NORTE,3302729.0,126213340.67623834,38.21486433680703
5778,2012,Empregado de empresa privada,RIO GRANDE DO NORTE,3302729.0,102968291.30746637,31.176730306200227
5779,2012,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302729.0,1116547.1140201779,0.3380680382859683
5780,2012,Empresário,RIO GRANDE DO NORTE,3302729.0,169714747.91888058,51.386216646561245
5781,2012,Outros,RIO GRANDE DO NORTE,3302729.0,1011224586.4647815,306.178492532927
5782,2012,Servidor ou empregado público,RIO GRANDE DO NORTE,3302729.0,298250414.86213666,90.30423472895798
5802,2013,Aposentado/pensionista,RIO GRANDE DO NORTE,3302729.0,151003122.982079,45.72071247204327
5803,2013,Autônomo,RIO GRANDE DO NORTE,3302729.0,116878836.74267575,35.38856404587714
5804,2013,Empregado de empresa privada,RIO GRANDE DO NORTE,3302729.0,105409370.26938218,31.91583998244548
5805,2013,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302729.0,1194008.6590508153,0.3615218381680166
5806,2013,Empresário,RIO GRANDE DO NORTE,3302729.0,173467838.58559802,52.522577112926314
5807,2013,Outros,RIO GRANDE DO NORTE,3302729.0,1058871741.2920449,320.6050939365733
5808,2013,Servidor ou empregado público,RIO GRANDE DO NORTE,3302729.0,303460552.28694016,91.88175968628978
5828,2014,Aposentado/pensionista,RIO GRANDE DO NORTE,3302729.0,131834465.37610081,39.91682798561457
5829,2014,Autônomo,RIO GRANDE DO NORTE,3302729.0,122848016.20986505,37.195911686930735
5830,2014,Empregado de empresa privada,RIO GRANDE DO NORTE,3302729.0,108336005.33792892,32.801966294518536
5831,2014,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302729.0,1221206.025939183,0.3697566545542135
5832,2014,Empresário,RIO GRANDE DO NORTE,3302729.0,172307753.31352037,52.17132659492207
5833,2014,Outros,RIO GRANDE DO NORTE,3302729.0,1169620854.331192,354.1377007714505
5834,2014,Servidor ou empregado público,RIO GRANDE DO NORTE,3302729.0,309385980.0676639,93.67586019551223
5855,2015,Aposentado/pensionista,RIO GRANDE DO NORTE,3302729.0,97651236.50778614,29.566832915381838
5856,2015,Autônomo,RIO GRANDE DO NORTE,3302729.0,117949967.68488155,35.71288097960249
5857,2015,Empregado de empresa privada,RIO GRANDE DO NORTE,3302729.0,105940409.0146031,32.07662784763845
5858,2015,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302729.0,1750460.169671713,0.5300041782634036
5859,2015,Empresário,RIO GRANDE DO NORTE,3302729.0,181045752.27807647,54.817017163102534
5860,2015,Outros,RIO GRANDE DO NORTE,3302729.0,1360750719.920542,412.00798488781305
5861,2015,Servidor ou empregado público,RIO GRANDE DO NORTE,3302729.0,269478125.5468592,81.59256346701748
5882,2016,Aposentado/pensionista,RIO GRANDE DO NORTE,3302729.0,135456639.05769745,41.013549418586095
5883,2016,Autônomo,RIO GRANDE DO NORTE,3302729.0,60118833.47176884,18.202775181302748
5884,2016,Empregado de empresa privada,RIO GRANDE DO NORTE,3302729.0,128960676.6397882,39.04670248142921
5885,2016,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302729.0,530183.126691178,0.1605288010887899
5886,2016,Empresário,RIO GRANDE DO NORTE,3302729.0,153444006.40205282,46.4597629421163
5887,2016,MEI,RIO GRANDE DO NORTE,3302729.0,9116795.708630165,2.7603826134781766
5888,2016,Outros,RIO GRANDE DO NORTE,3302729.0,1532377669.3876493,463.9731777532002
5889,2016,Servidor ou empregado público,RIO GRANDE DO NORTE,3302729.0,354255871.6706636,107.2615620811346
5910,2017,Aposentado/pensionista,RIO GRANDE DO NORTE,3302729.0,220921377.50142002,66.89055550770894
5911,2017,Autônomo,RIO GRANDE DO NORTE,3302729.0,152936470.03156713,46.30609112390606
5912,2017,Empregado de empresa privada,RIO GRANDE DO NORTE,3302729.0,212926929.02649736,64.4699970922523
5913,2017,Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,3302729.0,1215803.9527524344,0.3681210153035367
5914,2017,Empresário,RIO GRANDE DO NORTE,3302729.0,234185351.18590048,70.90662030881144
5915,2017,MEI,RIO GRANDE DO NORTE,3302729.0,22385047.145774424,6.777742632160987
5916,2017,Outros,RIO GRANDE DO NORTE,3302729.0,967294775.9552848,292.87742831921264
5917,2017,Servidor ou empregado público,RIO GRANDE DO NORTE,3302729.0,390382247.70455223,118.1999030815281
